Taxon,Genus,Tribe,Subfamily,Family,NCBITaxon,Order,Diet,Nesting,Foraging,DietMod,NestingMod,ForagingMod,DietModslashboth,DietModslashlower,DietModslashupper,DietModalllower,DietModallupper,DietModanyplant,DietModonlyplant,ForagingModalllower,ForagingModallupper,ForagingModanycanopy,NestingModalllower,NestingModallupper,NestingModanycanopy,DietModonlypred,DietModanypred,DietModonlyomni,DietModanyomni,ForagingModanyground,NestingModanyground
Ectomomyrmex_javanus,Ectomomyrmex,Ponerini,Ponerinae,Formicidae,Pachycondyla_javana,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Emeryopone_buttelreepeni,Emeryopone,Ponerini,Ponerinae,Formicidae,Emeryopone_buttelreepeni,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Euponera_antsiraka,Euponera,Ponerini,Ponerinae,Formicidae,Euponera_antsiraka,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Euponera_brunoi,Euponera,Ponerini,Ponerinae,Formicidae,Euponera_brunoi,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Euponera_sikorae,Euponera,Ponerini,Ponerinae,Formicidae,NA,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Hagensia_havilandi,Hagensia,Ponerini,Ponerinae,Formicidae,Pachycondyla_havilandi,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Harpegnathos_saltator,Harpegnathos,Ponerini,Ponerinae,Formicidae,Harpegnathos_saltator,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Harpegnathos_venator,Harpegnathos,Ponerini,Ponerinae,Formicidae,Harpegnathos_venator,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Hypoponera_indigens,Hypoponera,Ponerini,Ponerinae,Formicidae,Hypoponera_indigens,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Hypoponera_inexorata,Hypoponera,Ponerini,Ponerinae,Formicidae,Hypoponera_inexorata,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Hypoponera_johannae,Hypoponera,Ponerini,Ponerinae,Formicidae,Hypoponera_johannae,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Hypoponera_ludovicae,Hypoponera,Ponerini,Ponerinae,Formicidae,Hypoponera_ludovicae,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Hypoponera_opacior,Hypoponera,Ponerini,Ponerinae,Formicidae,Hypoponera_opacior,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Hypoponera_parva,Hypoponera,Ponerini,Ponerinae,Formicidae,Hypoponera_parva,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Hypoponera_punctatissima,Hypoponera,Ponerini,Ponerinae,Formicidae,Hypoponera_punctatissima,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Hypoponera_sakalava,Hypoponera,Ponerini,Ponerinae,Formicidae,Hypoponera_sakalava,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_acutirostris,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_acutirostris,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_angusta,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_angusta,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_antongilensis,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_antongilensis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_attenuata,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_attenuata,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_borivava,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_borivava,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_chinensis,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_chinensis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_coerulescens,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_coerulescens,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_crassicornis,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_crassicornis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_diminuta,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_diminuta,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_falcigera,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_falcigera,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_intermedia,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_intermedia,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_iridescens,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_iridescens,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_lavavava,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_lavavava,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_malama,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_malama,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_maxillosa,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_maxillosa,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_occidentalis,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_occidentalis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_oswaldi,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_oswaldi,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_pavesii,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_pavesii,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_sulcinoda,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_sulcinoda,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_toeraniva,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_toeraniva,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_truncatirostris,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_truncatirostris,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Leptogenys_voeltzkowi,Leptogenys,Ponerini,Ponerinae,Formicidae,Leptogenys_voeltzkowi,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Loboponera_politula,Loboponera,Ponerini,Ponerinae,Formicidae,Loboponera_politula,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Mayaponera_constricta,Mayaponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_constricta,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Megaponera_analis,Megaponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_analis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Mesoponera_ambigua,Mesoponera,Ponerini,Ponerinae,Formicidae,Mesoponera_ambigua,Hymenoptera,1,0,0,1&2,0,0,1&2,1&2,1&2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1
Mesoponera_ingesta,Mesoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_ingesta,Hymenoptera,1,0,0,1&2,0,0,1&2,1&2,1&2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1
Mesoponera_rubra,Mesoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_rubra,Hymenoptera,1,0,0,1&2,0,0,1&2,1&2,1&2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1
Mesoponera_senegalensis,Mesoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_senegalensis,Hymenoptera,1,0,0,1&2,0,0,1&2,1&2,1&2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1
Myopias_lobosa,Myopias,Ponerini,Ponerinae,Formicidae,Myopias_lobosa,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myopias_tenuis,Myopias,Ponerini,Ponerinae,Formicidae,Myopias_tenuis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Neoponera_aenescens,Neoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_aenescens,Hymenoptera,1&2,0&1,0&1,1&2,0&1,0&1,1&2,1&2,1&2,1,2,1,0,0,1,1,0,1,1,0,1,0,1,1,1
Neoponera_apicalis,Neoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_apicalis,Hymenoptera,1&2,0&1,0&1,1&2,0&1,0&1,1&2,1&2,1&2,1,2,1,0,0,1,1,0,1,1,0,1,0,1,1,1
Neoponera_carinulata,Neoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_carinulata,Hymenoptera,1&2,0&1,0&1,1&2,0&1,0&1,1&2,1&2,1&2,1,2,1,0,0,1,1,0,1,1,0,1,0,1,1,1
Neoponera_commutata,Neoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_commutata,Hymenoptera,1&2,0&1,0&1,1&2,0&1,0&1,1&2,1&2,1&2,1,2,1,0,0,1,1,0,1,1,0,1,0,1,1,1
Neoponera_fauveli,Neoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_fauveli,Hymenoptera,1&2,0&1,0&1,1&2,0&1,0&1,1&2,1&2,1&2,1,2,1,0,0,1,1,0,1,1,0,1,0,1,1,1
Neoponera_marginata,Neoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_marginata,Hymenoptera,1&2,0&1,0&1,1&2,0&1,0&1,1&2,1&2,1&2,1,2,1,0,0,1,1,0,1,1,0,1,0,1,1,1
Neoponera_unidentata,Neoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_unidentata,Hymenoptera,1&2,0&1,0&1,1&2,0&1,0&1,1&2,1&2,1&2,1,2,1,0,0,1,1,0,1,1,0,1,0,1,1,1
Neoponera_villosa,Neoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_villosa,Hymenoptera,1&2,0&1,0&1,1&2,0&1,0&1,1&2,1&2,1&2,1,2,1,0,0,1,1,0,1,1,0,1,0,1,1,1
Odontomachus_assiniensis,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_assiniensis,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_bauri,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_bauri,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_brunneus,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_brunneus,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_cephalotes,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_cephalotes,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_chelifer,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_chelifer,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_clarus,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_clarus,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_coquereli,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_coquereli,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_erythrocephalus,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_erythrocephalus,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_haematodus,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_haematodus,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_hastatus,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_hastatus,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_laticeps,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_laticeps,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_meinerti,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_meinerti,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_opaciventris,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_opaciventris,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_pararixosus,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_pararixosus,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_relictus,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_relictus,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_rixosus,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_rixosus,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_ruficeps,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_ruficeps,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_ruginodis,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_ruginodis,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_simillimus,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_simillimus,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontomachus_troglodytes,Odontomachus,Ponerini,Ponerinae,Formicidae,Odontomachus_troglodytes,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Odontoponera_transversa,Odontoponera,Ponerini,Ponerinae,Formicidae,Odontoponera_transversa,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Ophthalmopone_berthoudi,Ophthalmopone,Ponerini,Ponerinae,Formicidae,Pachycondyla_berthoudi,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Pachycondyla_crassinoda,Pachycondyla,Ponerini,Ponerinae,Formicidae,Pachycondyla_crassinoda,Hymenoptera,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
Pachycondyla_harpax,Pachycondyla,Ponerini,Ponerinae,Formicidae,Pachycondyla_harpax,Hymenoptera,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
Pachycondyla_impressa,Pachycondyla,Ponerini,Ponerinae,Formicidae,Pachycondyla_impressa,Hymenoptera,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
Paltothyreus_tarsatus,Paltothyreus,Ponerini,Ponerinae,Formicidae,Pachycondyla_tarsata,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Phrynoponera_gabonensis,Phrynoponera,Ponerini,Ponerinae,Formicidae,Phrynoponera_gabonensis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Plectroctena_mandibularis,Plectroctena,Ponerini,Ponerinae,Formicidae,Plectroctena_mandibularis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Plectroctena_minor,Plectroctena,Ponerini,Ponerinae,Formicidae,Plectroctena_minor,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Plectroctena_ugandensis,Plectroctena,Ponerini,Ponerinae,Formicidae,Plectroctena_ugandensis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Ponera_exotica,Ponera,Ponerini,Ponerinae,Formicidae,Ponera_exotica,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Ponera_pennsylvanica,Ponera,Ponerini,Ponerinae,Formicidae,Ponera_pennsylvanica,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Ponera_swezeyi,Ponera,Ponerini,Ponerinae,Formicidae,Ponera_swezeyi,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Psalidomyrmex_procerus,Psalidomyrmex,Ponerini,Ponerinae,Formicidae,Psalidomyrmex_procerus,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Pseudoneoponera_rufipes,Pseudoneoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_rufipes,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Pseudoponera_stigma,Pseudoponera,Ponerini,Ponerinae,Formicidae,Pachycondyla_stigma,Hymenoptera,2,0&1,0,2,0&1,0,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1
Streblognathus_peetersi,Streblognathus,Ponerini,Ponerinae,Formicidae,Streblognathus_peetersi,Hymenoptera,2,0,0,1&2,0,0,1&2,1&2,1&2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1
Thaumatomyrmex_atrox,Thaumatomyrmex,Ponerini,Ponerinae,Formicidae,Thaumatomyrmex_atrox,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Probolomyrmex_tani,Probolomyrmex,Probolomyrmecini,Proceratiinae,Formicidae,Probolomyrmex_tani,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Discothyrea_testacea,Discothyrea,Proceratiini,Proceratiinae,Formicidae,Discothyrea_testacea,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Proceratium_stictum,Proceratium,Proceratiini,Proceratiinae,Formicidae,Proceratium_stictum,Hymenoptera,2,0&1,0,2,0&1,0,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1
Myrcidris_epicharis,Myrcidris,Pseudomyrmecini,Pseudomyrmecinae,Formicidae,Myrcidris_epicharis,Hymenoptera,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Pseudomyrmex_acanthobius,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_acanthobius,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_apache,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_apache,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_atripes,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_atripes,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_beccarii,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_beccarii,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_boopis,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_boopis,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_caeciliae,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_caeciliae,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_championi,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_championi,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_concolor,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_concolor,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_cretus,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_cretus,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_crudelis,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_crudelis,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_cubaensis,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_cubaensis,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_curacaensis,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_curacaensis,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_dendroicus,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_dendroicus,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_denticollis,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_denticollis,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_depressus,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_depressus,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_duckei,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_duckei,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_eculeus,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_eculeus,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_eduardi,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_eduardi,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_ejectus,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_ejectus,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_elongatulus,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_elongatulus,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Pseudomyrmex_elongatus,Pseudomyrmex,Pseudomyrmex,Pseudomyrmecinae,Formicidae,Pseudomyrmex_elongatus,Hymenoptera,0&1,1,1,0&1,1,1,0&1,0&1,0&1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
